"sample_id","Actinomycetaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenes faecalis et rel.","Allistipes et rel.","Anaerobiospirillum","Anaerofustis","Anaerostipes caccae et rel.","Anaerotruncus colihominis et rel.","Anaerovorax odorimutans et rel.","Aneurinibacillus","Aquabacterium","Asteroleplasma et rel.","Atopobium","Bacillus","Bacteroides fragilis et rel.","Bacteroides intestinalis et rel.","Bacteroides ovatus et rel.","Bacteroides plebeius et rel.","Bacteroides splachnicus et rel.","Bacteroides stercoris et rel.","Bacteroides uniformis et rel.","Bacteroides vulgatus et rel.","Bifidobacterium","Bilophila et rel.","Brachyspira","Bryantella formatexigens et rel.","Bulleidia moorei et rel.","Burkholderia","Butyrivibrio crossotus et rel.","Campylobacter","Catenibacterium mitsuokai et rel.","Clostridium (sensu stricto)","Clostridium cellulosi et rel.","Clostridium colinum et rel.","Clostridium difficile et rel.","Clostridium felsineum et rel.","Clostridium leptum et rel.","Clostridium nexile et rel.","Clostridium orbiscindens et rel.","Clostridium ramosum et rel.","Clostridium sphenoides et rel.","Clostridium stercorarium et rel.","Clostridium symbiosum et rel.","Clostridium thermocellum et rel.","Collinsella","Coprobacillus catenaformis et rel.","Coprococcus eutactus et rel.","Corynebacterium","Desulfovibrio et rel.","Dialister","Dorea formicigenerans et rel.","Eggerthella lenta et rel.","Enterobacter aerogenes et rel.","Enterococcus","Escherichia coli et rel.","Eubacterium biforme et rel.","Eubacterium cylindroides et rel.","Eubacterium hallii et rel.","Eubacterium limosum et rel.","Eubacterium rectale et rel.","Eubacterium siraeum et rel.","Eubacterium ventriosum et rel.","Faecalibacterium prausnitzii et rel.","Fusobacteria","Gemella","Granulicatella","Haemophilus","Helicobacter","Klebisiella pneumoniae et rel.","Lachnobacillus bovis et rel.","Lachnospira pectinoschiza et rel.","Lactobacillus catenaformis et rel.","Lactobacillus gasseri et rel.","Lactobacillus plantarum et rel.","Lactobacillus salivarius et rel.","Lactococcus","Leminorella","Megamonas hypermegale et rel.","Megasphaera elsdenii et rel.","Methylobacterium","Micrococcaceae","Mitsuokella multiacida et rel.","Moraxellaceae","Novosphingobium","Oceanospirillum","Oscillospira guillermondii et rel.","Outgrouping clostridium cluster XIVa","Oxalobacter formigenes et rel.","Papillibacter cinnamivorans et rel.","Parabacteroides distasonis et rel.","Peptococcus niger et rel.","Peptostreptococcus anaerobius et rel.","Peptostreptococcus micros et rel.","Phascolarctobacterium faecium et rel.","Prevotella melaninogenica et rel.","Prevotella oralis et rel.","Prevotella ruminicola et rel.","Prevotella tannerae et rel.","Propionibacterium","Proteus et rel.","Pseudomonas","Roseburia intestinalis et rel.","Ruminococcus bromii et rel.","Ruminococcus callidus et rel.","Ruminococcus gnavus et rel.","Ruminococcus lactaris et rel.","Ruminococcus obeum et rel.","Serratia","Sporobacter termitidis et rel.","Staphylococcus","Streptococcus bovis et rel.","Streptococcus intermedius et rel.","Streptococcus mitis et rel.","Subdoligranulum variable at rel.","Sutterella wadsworthia et rel.","Tannerella et rel.","Uncultured Bacteroidetes","Uncultured Chroococcales","Uncultured Clostridiales I","Uncultured Clostridiales II","Uncultured Mollicutes","Uncultured Selenomonadaceae","Veillonella","Vibrio","Weissella et rel.","Wissella et rel.","Xanthomonadaceae","Yersinia et rel."
"Sample-40",0,0,0,14,1,110,0,0,62,26,14,0,0,0,0,1,31,0,25,18,15,10,35,36,844,1,0,133,4,0,77,4,1,16,83,6,21,0,192,33,166,5,63,15,161,0,35,10,102,1,3,37,220,5,6,4,8,6,2,28,1,23,2,14,1106,5,0,0,0,2,3,34,47,0,7,10,1,1,0,1,3,0,0,1,0,0,2,2034,23,3,32,32,6,0,2,12,26,4,1,3,1,4,0,16,18,264,57,5,198,0,284,0,64,3,23,484,7,15,1,0,122,80,13,0,2,2,1,0,0,2
"Sample-41",0,0,0,723,1,58,0,0,39,14,35,0,0,0,1,1,39,0,10,10,14,5,21,117,931,1,0,26,2,0,72,3,1,16,467,5,21,0,101,23,312,14,28,4,117,0,150,12,161,1,2,63,68,6,8,4,73,2,6,12,1,10,2,16,28,4,0,0,0,2,7,16,51,0,14,10,2,1,0,1,2,0,0,1,0,0,1,261,15,3,134,16,3,0,2,3,10,3,0,5,1,4,0,9,62,45,18,4,189,4,223,1,674,9,129,972,6,9,0,0,365,145,147,0,2,2,1,0,1,2
"Sample-42",0,0,0,39,1,444,0,0,50,14,21,0,0,0,0,1,108,21,67,60,40,23,170,1094,776,1,0,105,2,0,345,4,1,18,82,9,20,0,143,39,252,12,160,64,102,0,70,11,185,1,2,113,137,4,7,3,8,3,3,30,1,83,5,123,918,4,0,0,0,2,3,162,35,0,7,10,1,1,0,1,3,0,0,1,0,0,2,299,54,6,59,59,2,0,2,4,65,11,1,24,1,4,0,27,211,97,16,7,328,0,123,0,76,4,37,250,19,45,1,0,63,154,167,0,2,2,1,0,0,2
"Sample-43",0,0,0,76,1,147,0,0,198,19,12,0,0,0,0,1,54,5,41,21,29,8,27,624,72,1,0,88,2,0,205,4,1,19,45,12,20,0,41,39,106,4,106,29,147,0,33,8,105,1,2,5,128,9,5,3,8,18,2,37,1,38,10,13,1470,4,0,0,1,2,3,36,140,0,9,10,1,1,0,1,4,0,0,1,0,0,1,307,80,5,30,33,2,0,2,4,8079,1013,1,16,1,4,0,8,41,64,31,138,334,1,83,0,157,4,50,144,30,26,0,0,48,61,12,0,6,2,1,0,0,1
"Sample-44",0,0,0,14,2,21,0,0,81,10,13,0,0,0,0,1,9,0,7,7,9,3,4,41,45,1,0,103,2,0,130,4,0,15,239,10,15,0,59,184,103,2,190,10,99,0,4,5,240,1,2,4,298,3,6,3,7,10,2,39,1,145,3,40,313,4,0,0,0,2,3,60,107,0,9,10,1,1,0,1,3,0,0,1,0,0,1,229,150,6,54,8,2,0,2,4,10,3,0,2,1,4,0,51,20,119,77,116,680,0,133,0,24,2,9,384,6,6,0,0,17,66,11,0,4,2,2,0,0,1
"Sample-45",0,0,0,28,1,20,0,0,155,9,17,0,0,0,0,1,15,0,15,9,12,4,4,91,152,1,0,155,2,0,337,4,48,16,1283,27,12,0,39,147,246,4,273,7,388,0,60,5,1080,1,2,863,496,5,9,3,7,15,2,149,1,185,2,283,2392,5,0,0,0,2,4,196,289,1,7,11,1,1,0,1,4,0,0,1,0,0,1,67,236,3,202,20,2,0,2,4,3528,578,0,4,1,4,0,33,2,71,151,171,1213,0,123,0,74,5,33,559,19,10,0,0,17,17,8,7,5,2,1,0,0,2
"Sample-46",0,0,0,33,1,75,0,0,57,13,8,0,0,0,0,1,24,1,19,19,12,14,23,197,188,1,0,116,2,1,126,3,43,19,51,26,24,0,51,253,112,2,179,13,281,0,32,3,250,1,2,43,267,6,12,4,7,40,2,57,1,159,2,196,1774,4,0,0,0,2,4,61,130,1,6,11,1,1,0,1,9,0,0,1,0,0,1,88,58,7,111,15,1,0,2,4,47,5,1,10,1,4,0,255,76,59,57,19,437,0,89,0,345,10,96,501,32,10,1,0,16,22,7,0,3,2,1,0,2,2
"Sample-47",0,0,0,34,1,64,0,0,59,9,11,0,0,0,0,1,16,0,13,12,11,4,2,34,143,1,0,178,2,0,123,4,8,14,87,41,23,0,61,176,405,2,303,20,216,0,23,4,756,1,2,100,362,4,8,3,7,47,2,49,1,150,2,153,506,4,0,0,0,2,4,35,123,2,6,10,2,1,0,1,7,0,0,1,0,0,1,43,290,7,73,11,2,0,2,4,110,17,0,3,1,4,0,31,76,31,92,64,1395,0,87,0,65,5,28,1333,9,7,2,0,21,131,8,0,2,2,1,0,1,1
"Sample-48",0,0,0,44,1,46,0,0,149,12,14,0,0,0,0,1,9,0,7,6,10,4,1,27,13,1,0,227,2,1,277,3,0,15,101,67,17,0,39,351,293,4,386,4,451,0,19,11,1048,1,2,2,489,5,9,3,7,39,2,128,1,240,2,133,1970,4,0,0,0,2,4,262,138,0,7,13,1,1,0,1,7,0,0,1,0,0,1,542,833,6,209,10,2,0,2,5,550,94,0,4,1,4,0,94,39,60,53,131,1811,0,220,0,25,5,18,591,20,7,0,0,122,107,11,0,3,3,2,1,1,2
"Sample-49",0,0,0,61,1,14,0,0,46,13,7,0,0,0,0,1,8,0,7,5,10,3,1,18,649,1,0,255,2,1,272,4,1,15,51,26,15,0,59,247,105,3,365,28,459,0,58,6,154,1,3,42,262,7,14,3,7,11,2,29,1,168,4,48,2372,4,0,0,0,2,4,65,136,0,7,16,24,1,0,1,22,0,0,1,0,0,2,138,103,9,139,7,2,0,2,7,626,82,0,2,1,4,0,74,25,265,183,10,494,0,70,0,25,4,19,1843,8,5,0,0,54,26,8,0,2,2,1,1,1,2
"Sample-50",0,0,0,247,1,21,0,0,43,38,27,0,0,0,0,1,7,0,8,4,10,3,0,25,628,1,0,47,2,1,217,3,11,50,173,5,162,0,86,47,391,2,42,8,199,0,104,2,487,1,2,4,85,11,10,3,7,21,2,12,1,16,2,11,24,4,0,0,0,2,4,87,172,0,7,10,1,1,0,1,5,0,0,9,0,0,1,1358,52,12,18,10,23,0,2,5,38,7,0,2,1,4,0,10,9,16,29,6,803,0,428,1,9,2,7,606,7,6,0,0,130,1353,8,0,1,6,1,0,1,2
"Sample-51",0,0,0,24,1,10,0,0,13,10,30,0,0,0,1,1,7,0,6,3,9,3,0,22,113,1,0,22,2,10,49,4,0,31,67,5,625,0,53,64,116,4,40,3,60,0,289,4,80,1,2,3,136,31,7,4,8,4,2,6,1,9,1,38,36,4,0,0,0,2,4,22,39,0,7,14,1,1,0,1,3,0,0,2,0,0,1,57,31,15,8,7,3,0,2,4,12,3,0,2,3,4,0,7,30,12,75,6,150,1,135,0,123,12,59,1471,7,5,0,0,17,143,7,0,2,3,2,0,3,1
"Sample-52",0,0,0,50,3,19,0,0,108,36,18,0,0,0,0,1,11,1,12,7,13,6,1,82,342,1,0,141,2,2,231,4,15,51,1288,17,84,0,151,388,387,2,211,47,617,0,67,5,385,1,2,10,460,10,13,4,9,25,2,173,1,125,2,81,645,5,0,1,0,2,4,226,339,0,8,13,1,1,0,1,7,0,0,1,0,0,1,832,115,15,241,18,3,0,2,4,6762,1242,1,5,1,5,0,123,158,70,77,46,540,0,798,0,60,5,41,850,15,9,0,0,157,135,8,0,3,3,1,0,1,2
"Sample-53",1,0,0,27,1,11,0,0,20,10,18,0,0,0,1,2,6,0,5,4,9,3,1,10,60,1,0,20,2,2,39,4,1,102,41,5,340,0,24,14,115,4,28,10,42,0,323,13,228,1,3,3,129,23,6,999,7,6,2,23,1,8,7,7,26,4,0,27,0,2,3,15,20,0,7,80,1,1,0,1,3,0,0,1,0,0,1,50,46,8,8,7,2,0,2,4,36,7,0,2,1,4,0,5,18,10,13,15,433,0,43,0,14,3,7,75,6,5,0,0,321,751,24,0,1,3,1,0,1,1
"Sample-54",0,0,0,28,1,54,0,0,248,27,11,0,0,0,0,1,17,1,15,19,12,6,2,56,211,1,0,155,2,0,150,4,0,25,168,22,28,0,69,226,344,2,237,13,388,0,55,4,389,1,3,16,289,5,13,3,7,14,2,66,1,130,2,186,1341,4,0,0,0,2,5,97,156,0,7,12,1,1,0,1,15,0,0,19,0,0,1,467,97,7,53,15,2,0,2,8,283,90,3,6,1,4,0,97,47,208,116,71,663,0,1327,0,21,3,24,715,13,9,3,0,29,32,12,0,2,2,1,0,1,2
"Sample-55",0,0,0,18,1,57,0,0,110,8,9,0,0,0,0,1,39,3,25,13,12,14,26,87,57,1,0,60,2,0,256,3,1,14,36,8,13,0,47,297,151,5,208,57,409,0,20,15,1078,1,2,6,372,7,5,3,6,23,2,53,1,192,1,145,530,5,0,0,0,2,3,125,214,0,6,9,1,1,0,1,6,0,0,1,0,0,1,54,124,6,41,15,1,0,2,5,10,3,0,5,1,3,0,104,64,40,20,24,1225,0,29,0,19,3,9,30,6,9,0,0,19,14,7,0,1,2,1,0,0,1
"Sample-56",1,0,0,53,2,10,0,0,37,80,30,0,0,0,1,1,7,0,5,3,10,3,0,10,38,1,0,224,3,1,535,4,29,68,91,43,81,0,37,421,801,2,253,12,628,0,48,3,882,1,3,28,663,14,9,4,11,74,2,22,1,252,3,61,121,5,0,0,0,2,4,642,296,1,7,11,1,1,0,1,172,0,0,17,0,0,2,2050,318,13,133,6,3,0,2,8,27,5,0,3,1,4,0,82,55,42,71,57,1020,0,354,0,84,25,106,1566,6,5,0,0,18,247,8,0,3,3,4,0,1,2
"Sample-57",0,0,0,31,5,117,0,0,45,77,16,0,0,0,0,1,70,2,50,23,23,10,37,630,168,1,0,94,2,1,191,3,0,17,252,10,20,0,114,191,239,2,113,30,251,0,37,4,257,1,3,3,230,6,9,3,7,57,2,40,1,69,3,24,889,4,0,0,0,2,4,160,77,0,7,14,15,1,0,1,26,0,0,1,0,0,1,1044,72,20,52,56,4,0,2,10,1960,472,1,12,1,4,0,109,91,737,104,71,531,0,325,0,15,3,25,446,33,24,2,0,151,87,7,0,1,2,6,1,2,1
"Sample-58",0,0,0,24,1,11,0,0,214,7,9,0,0,0,0,1,8,0,6,3,8,3,1,13,12,1,0,107,1,0,75,3,0,13,69,17,9,0,28,89,300,4,507,32,113,0,4,7,226,1,2,6,283,3,6,3,6,3,2,26,1,41,1,26,187,4,0,0,0,2,3,19,46,0,6,9,1,1,0,1,3,0,0,1,0,0,1,22,183,4,79,7,2,0,2,3,9,2,0,2,1,3,0,26,21,12,198,13,967,0,22,0,18,2,9,213,5,5,0,0,16,17,7,0,2,2,1,0,0,1
"Sample-59",0,0,0,9,1,124,0,0,69,10,9,0,0,0,0,1,42,2,53,30,24,27,17,522,69,1,0,114,2,0,153,3,87,15,37,27,14,0,83,124,70,2,166,24,318,0,23,3,185,1,2,3,374,4,7,3,7,53,2,36,1,175,1,111,925,4,0,0,0,2,3,81,333,3,7,10,1,1,0,1,9,0,0,1,0,0,1,153,232,2,38,54,2,0,2,10,16,5,1,15,1,4,0,30,3,190,148,24,468,0,71,0,120,4,36,62,12,18,12,0,16,18,7,0,2,2,1,0,0,1
"Sample-60",0,0,0,41,2,24,0,0,17,19,18,0,0,0,0,1,13,1,12,9,12,5,4,53,151,1,0,91,2,1,191,4,20,17,1077,6,20,0,92,144,259,3,75,6,99,0,30,3,142,1,4,13,431,5,11,3,7,18,2,15,1,21,7,22,254,5,0,0,0,2,5,48,92,0,7,10,1,1,0,1,153,0,0,79,0,0,1,520,114,17,17,14,5,0,2,21,9582,1419,2,5,1,4,0,13,63,28,37,12,461,0,480,0,54,3,42,132,9,8,0,0,149,256,9,0,2,2,1,0,1,2
"Sample-61",2,0,0,34,2,47,0,0,58,63,22,0,0,0,0,1,16,1,15,9,15,11,9,501,105,1,0,169,2,2,151,4,8,23,632,23,26,0,119,96,664,3,244,34,275,0,51,7,743,1,2,3,303,16,10,5,8,13,2,103,5,35,4,188,623,4,0,0,0,2,4,79,168,1,7,11,1,2,0,1,4,0,0,3,0,0,1,4154,189,15,197,26,6,0,2,7,39,9,1,11,1,4,0,23,39,41,202,97,650,0,1791,0,23,3,14,1912,10,17,0,0,171,146,9,0,3,3,6,0,1,2
"Sample-62",0,0,0,36,2,19,0,0,83,10,9,0,0,0,0,1,10,1,9,7,10,4,4,96,525,1,0,250,2,0,380,4,1,18,86,17,12,0,54,35,96,3,90,5,346,0,29,6,283,1,2,12,196,10,10,3,7,24,2,44,1,25,2,143,925,4,0,0,0,2,4,502,23,0,7,10,1,1,0,1,5,0,0,1,0,0,2,106,63,7,57,15,2,0,2,4,6119,1114,0,5,1,4,0,19,32,56,12,65,853,0,74,0,22,3,11,2095,9,8,0,0,30,19,7,0,1,2,1,0,0,2
"Sample-63",0,0,0,53,1,25,0,0,244,151,34,0,0,0,0,1,10,0,7,7,11,5,4,125,20,1,0,554,6,1,181,4,1,16,1349,297,12,0,138,293,1310,9,1056,49,3520,0,55,27,663,1,2,10,816,9,7,4,14,6,2,73,1,120,3,71,203,4,0,0,0,2,3,185,98,0,7,11,1,3,0,1,3,0,0,1,0,0,1,1208,1062,9,521,13,4,0,2,16,17,4,0,5,1,4,0,139,197,358,352,154,2320,0,1276,0,731,10,194,295,6,8,0,0,18,53,8,0,3,4,12,1,0,2
"Sample-64",0,0,0,26,2,75,0,0,165,14,13,0,0,0,0,1,67,7,28,19,21,30,103,287,87,1,0,172,2,0,114,4,0,28,119,52,50,0,125,61,167,4,70,28,143,0,8,4,350,1,3,4,141,8,7,4,8,3,2,131,1,47,7,113,2032,5,0,0,0,2,3,65,98,0,7,13,1,2,0,1,4,0,0,1,0,0,2,335,252,9,52,43,3,0,2,4,18,8,1,15,1,4,0,13,83,191,52,21,614,0,170,0,148,6,48,515,9,16,0,0,113,93,15,0,7,2,1,0,0,2
"Sample-65",0,0,0,41,2,23,0,0,256,15,22,0,0,0,0,1,17,0,11,10,12,12,16,133,88,1,0,225,2,0,189,4,0,58,740,23,110,0,232,154,195,3,84,15,184,0,10,4,617,1,2,107,273,7,8,5,8,23,2,173,3,169,3,180,2368,5,0,0,0,2,4,100,144,0,12,22,1,1,0,1,3,0,0,1,0,0,2,637,118,14,43,10,3,0,2,4,12,4,1,6,1,4,0,76,158,157,178,37,948,0,350,1,34,3,10,1180,15,8,0,0,173,91,51,1,3,2,1,1,0,2
"Sample-66",0,0,0,80,2,276,0,1,338,49,15,0,0,0,1,1,106,13,45,35,80,13,66,1380,146,2,0,126,2,0,742,4,1,22,851,42,41,0,352,108,223,4,221,18,368,0,5,7,267,2,3,90,190,4,7,4,10,22,2,164,1,95,10,51,3936,5,0,0,0,2,4,857,234,0,9,15,1,1,0,1,4,0,0,1,0,0,2,840,107,42,68,75,3,0,2,4,23,11,1,34,1,4,0,51,341,316,46,197,689,0,420,0,28,3,10,379,36,33,1,0,346,139,38,1,2,3,2,0,0,2
"Sample-67",1,0,0,16,3,328,0,0,116,147,21,0,0,0,1,2,41,2,22,82,25,20,77,308,152,1,0,123,3,0,224,5,1,78,301,36,87,0,138,40,362,3,70,14,197,0,13,4,160,1,7,4,162,12,7,6,10,32,3,80,2,29,4,70,1339,6,0,0,1,3,4,54,228,1,9,13,1,2,0,1,21,0,0,30,1,0,2,1826,50,9,29,38,5,0,3,21,17,7,1,13,2,5,1,11,206,297,59,49,374,0,898,1,26,4,12,900,14,22,7,0,244,293,38,0,2,3,2,0,1,2
"Sample-68",0,0,0,111,1,111,0,0,172,12,11,0,0,0,0,1,16,1,19,31,12,11,17,66,200,1,0,224,2,0,376,4,0,23,80,22,27,0,28,104,141,4,170,10,150,0,11,6,271,1,2,2,144,4,7,3,7,9,2,111,1,72,12,240,642,4,0,0,0,2,3,288,80,0,8,10,1,2,0,1,3,0,0,1,0,0,1,123,179,9,46,22,8,0,2,4,18,12,1,5,1,4,0,25,190,46,109,8,1138,0,61,0,85,5,28,538,6,12,10,0,61,30,14,0,2,2,1,0,0,1
"Sample-69",3,0,0,300,2,77,0,0,71,48,40,0,0,0,1,1,22,1,20,23,20,12,52,102,620,1,0,94,3,0,363,4,23,23,1999,11,136,0,1030,173,788,2,97,4,149,0,104,3,427,1,4,7,393,20,9,7,8,6,2,100,1,48,3,28,519,5,0,0,0,2,4,33,35,1,22,13,2,1,0,1,33,0,0,42,0,0,2,542,53,80,44,30,2,0,2,38,96,25,1,7,1,5,0,24,668,312,79,20,992,0,2650,0,279,8,93,1004,7,15,1,0,19,96,8,0,3,3,1,0,0,2
"Sample-70",1,0,0,73,2,159,0,0,237,29,18,0,0,0,1,2,50,11,20,17,22,8,33,414,80,2,1,94,3,0,176,6,1,40,192,13,53,0,67,45,199,4,47,34,211,0,5,5,114,2,4,6,153,5,9,7,13,12,3,112,2,31,22,108,2481,7,0,0,1,3,5,34,97,1,11,16,2,2,0,2,4,0,0,2,1,0,3,521,81,9,67,39,5,0,3,11,16,6,1,10,2,6,1,13,560,112,61,5,361,0,227,1,64,4,20,475,26,26,1,0,56,81,12,0,3,3,2,0,1,3
"Sample-71",1,0,0,55,2,134,0,1,616,40,18,0,0,0,0,1,33,6,57,38,41,34,60,962,109,1,0,167,2,0,571,4,1,50,217,136,77,0,236,97,188,4,150,54,606,0,7,8,551,1,3,3,208,12,9,4,10,26,2,176,1,129,12,335,2747,5,0,0,1,2,5,185,303,0,7,14,1,1,1,1,3,0,0,1,0,0,2,707,260,16,163,62,2,0,2,20,95,67,1,27,6,4,0,123,229,226,35,48,872,1,345,0,80,5,32,310,20,49,10,5,760,221,14,0,6,2,1,1,0,3
"Sample-72",0,0,0,42,2,84,0,1,787,11,9,0,0,0,0,1,51,4,29,15,13,14,29,514,1226,1,0,198,2,0,289,4,0,24,37,6,96,0,36,55,106,9,133,81,211,0,18,2,692,1,2,3,515,5,9,5,8,3,3,506,1,33,2,21,2571,5,0,0,0,2,4,57,101,0,7,12,1,1,0,1,3,0,0,1,0,0,3,60,89,5,107,11,2,0,2,4,26,16,1,10,1,4,0,105,8,266,39,13,2713,0,45,0,72,5,33,1196,6,15,0,0,17,23,8,0,8,2,2,0,0,2
"Sample-73",0,0,0,155,3,124,0,0,67,57,43,0,0,0,0,1,73,1,32,14,27,7,20,108,108,1,0,19,2,0,175,4,0,161,1594,43,230,0,587,39,304,3,49,9,112,0,3,5,55,2,3,13,137,4,6,4,8,11,2,10,10,13,5,138,39,5,0,0,0,2,3,19,58,0,7,10,1,1,0,1,3,0,0,1,0,0,2,1573,56,45,33,39,18,0,3,10,12,5,1,12,2,4,0,5,401,38,91,17,229,0,773,0,15,3,7,171,10,27,2,0,740,134,18,0,1,3,2,0,0,2
"Sample-74",0,0,0,90,2,54,0,0,398,33,16,0,0,0,0,1,50,2,40,12,23,9,16,383,241,1,0,388,2,0,198,4,0,17,130,45,39,0,59,122,202,3,179,21,340,0,7,4,415,1,2,3,159,8,6,4,8,18,2,139,1,104,12,160,3138,4,0,0,0,2,3,69,257,0,7,11,1,1,0,1,3,0,0,1,0,0,1,545,110,11,77,48,2,0,2,5,46,78,1,15,1,4,0,51,175,295,180,14,1058,0,195,0,173,8,68,793,20,18,1,0,252,85,10,0,8,2,1,0,1,1
"Sample-75",0,0,0,25,1,57,0,0,389,9,9,0,0,0,0,1,65,1,13,41,14,11,30,143,525,1,0,202,2,0,257,4,1,15,117,30,15,0,138,150,62,5,64,46,167,0,8,5,380,1,2,6,199,3,6,3,7,12,2,201,1,202,2,265,1217,4,0,0,0,2,3,130,110,0,6,10,1,1,0,1,2,0,0,1,0,0,1,71,128,7,93,13,2,0,2,4,11,4,1,7,1,4,0,43,109,26,50,7,1438,0,129,0,32,3,10,467,5,12,4,0,272,16,7,0,2,2,1,0,0,1
"Sample-76",1,0,0,38,2,27,0,0,123,31,45,0,0,0,1,1,11,0,14,7,11,4,4,69,165,1,0,121,2,0,233,4,7,19,722,22,37,0,79,43,477,2,71,20,135,0,102,4,505,1,3,6,307,12,6,4,8,56,2,149,1,56,2,302,186,4,0,0,0,2,4,43,206,0,7,11,1,17,0,1,6,0,0,1,0,0,1,630,158,6,212,10,4,0,2,4,43,10,0,3,1,4,0,11,7,132,89,67,2801,0,316,0,18,3,10,3185,6,7,0,0,455,148,56,0,4,3,2,0,0,2
"Sample-77",1,0,0,54,1,63,0,0,468,101,26,0,0,0,0,1,19,2,20,18,20,9,20,228,1487,1,0,70,2,0,143,3,0,16,1209,45,56,0,345,59,374,2,103,14,261,0,28,4,643,1,4,5,160,10,8,3,7,58,2,122,1,16,11,49,733,4,0,0,0,2,3,33,374,0,6,9,1,1,0,1,4,0,0,1,0,0,1,2760,79,16,40,14,3,0,2,3,43,10,0,8,1,4,0,8,179,97,62,10,762,0,828,0,11,2,6,324,8,14,1,0,107,149,18,0,1,2,1,0,0,1
"Sample-78",1,0,0,51,2,92,0,0,57,51,16,0,0,0,0,1,37,3,20,19,16,17,37,208,75,1,0,152,2,0,194,4,1,50,295,8,68,0,356,44,135,3,60,16,199,0,14,4,67,1,3,4,140,7,6,5,18,22,2,62,1,27,3,374,1787,5,0,0,0,2,5,35,144,0,9,12,2,3,0,1,4,0,0,1,0,0,2,722,66,15,131,26,3,0,2,4,13,5,1,7,1,5,0,9,164,145,81,38,268,1,421,0,51,4,20,1498,6,14,1,0,104,226,13,0,4,2,2,0,0,2
"Sample-79",0,0,0,71,1,211,0,0,291,67,15,0,0,0,1,1,105,11,75,25,28,14,42,802,796,1,0,237,2,0,374,4,0,18,88,6,55,0,76,51,168,3,250,16,295,0,12,4,335,1,2,56,225,5,6,3,8,22,2,226,1,65,11,158,3053,4,0,0,0,2,3,145,232,0,40,16,1,1,0,1,3,0,0,1,0,0,2,662,86,6,48,96,2,0,2,10,12,7,1,19,1,4,1,53,35,454,30,10,637,0,245,0,165,4,48,538,16,24,1,0,77,161,16,0,4,2,1,0,0,2
"Sample-80",0,0,0,28,3,91,0,0,187,17,11,0,0,0,0,1,41,3,18,16,25,7,20,308,64,1,0,46,1,0,147,4,0,31,216,9,44,0,148,38,120,3,92,7,184,2,3,4,145,1,2,7,88,3,5,8,7,7,2,58,1,29,4,117,1035,4,0,0,0,2,3,118,132,0,7,10,1,1,0,1,3,0,0,1,0,0,1,389,43,15,28,29,3,0,2,11,39,6,1,14,1,5,0,15,144,63,22,74,510,0,216,0,17,2,7,182,13,18,1,0,363,84,12,0,1,2,1,0,1,1
"Sample-81",1,0,0,569,2,81,0,0,84,31,82,0,0,0,1,2,188,2,40,15,34,11,15,580,110,1,0,19,2,0,367,4,0,145,765,17,357,0,1046,23,565,6,30,7,317,0,23,3,552,2,4,3,105,21,6,76,13,6,2,114,1,12,4,13,51,5,0,2,0,2,4,19,26,0,7,11,1,1,0,1,3,0,0,1,1,0,2,261,90,30,21,36,9,0,2,6,12,5,1,24,1,4,0,6,770,25,88,10,360,0,1307,0,12,3,6,374,6,27,3,0,291,182,9,0,2,3,1,0,0,2
"Sample-82",1,0,0,93,1,28,0,0,331,9,51,0,0,0,0,1,10,0,9,7,12,4,7,49,1231,1,0,38,2,0,198,4,0,17,535,44,398,0,392,99,173,2,44,4,157,0,49,2,650,1,2,3,200,20,6,4,7,98,2,153,1,62,2,38,71,4,0,0,0,2,3,33,417,0,6,9,1,1,0,1,6,0,0,1,0,0,1,365,54,15,12,16,18,0,2,5,11,3,0,3,1,4,0,16,213,29,20,581,910,0,421,0,138,10,53,170,7,8,0,0,16,218,9,0,1,2,1,0,0,1
"Sample-83",0,0,0,27,2,97,0,0,179,14,17,0,0,0,0,1,39,3,43,48,30,12,55,675,15,1,0,314,2,0,387,4,0,15,397,41,12,0,94,57,153,4,65,7,274,0,6,6,154,1,2,3,200,3,8,4,7,23,2,84,2,151,2,15,1118,4,0,0,0,2,4,309,119,0,7,10,1,2,0,1,3,0,0,1,0,0,2,349,179,6,35,48,2,0,2,17,5167,795,1,19,1,4,0,18,9,25,139,10,543,0,123,0,28,3,10,199,31,20,3,0,18,47,8,0,2,2,1,0,1,2
"Sample-84",1,0,0,19,2,77,0,0,198,17,15,0,0,0,1,1,25,3,13,17,16,12,24,68,55,1,1,184,3,0,529,5,1,28,227,16,41,0,66,86,212,4,68,26,239,1,20,7,181,1,4,4,207,5,6,6,9,21,3,175,2,50,6,409,2466,6,0,0,1,3,4,336,196,1,14,16,2,3,0,1,4,0,0,4,1,0,2,361,420,5,62,18,4,0,3,8,756,175,1,6,1,5,1,23,151,105,127,19,1404,0,203,1,32,4,15,734,7,15,0,0,251,222,34,0,4,3,2,0,1,2
